Date,Open,High,Low,Close,Volume
8-Nov-13,65.65,67.86,65.02,67.65,6833221
7-Nov-13,67.64,68.01,65.22,65.38,7884059
6-Nov-13,67.46,70.77,67.35,67.69,9434969
5-Nov-13,68.39,68.45,67.64,68.23,6036593
4-Nov-13,68.98,69.00,68.25,68.67,2656929
1-Nov-13,68.94,69.35,68.31,68.81,3807836
31-Oct-13,68.66,69.48,68.23,68.74,5370607
30-Oct-13,70.12,70.34,67.86,68.54,5605414
29-Oct-13,70.44,70.49,69.86,70.07,2375028
28-Oct-13,70.13,70.69,70.00,70.16,3419580
25-Oct-13,70.29,70.58,69.88,70.26,3051276
24-Oct-13,70.31,70.52,70.12,70.31,3487399
23-Oct-13,69.65,70.06,69.46,69.84,3015373
22-Oct-13,69.19,70.06,68.94,69.73,4360938
21-Oct-13,68.84,69.24,68.77,68.91,2757501
18-Oct-13,68.24,68.92,68.01,68.73,4424360
17-Oct-13,67.94,68.02,67.49,67.95,3998890
16-Oct-13,67.87,68.77,67.70,68.00,3923698
15-Oct-13,68.06,68.26,67.24,67.47,3844084
14-Oct-13,67.41,68.29,67.39,68.04,5421728
11-Oct-13,67.09,68.42,66.96,67.92,5145768
10-Oct-13,65.23,67.38,65.19,67.32,6764801
9-Oct-13,65.31,65.60,64.20,64.61,4675842
8-Oct-13,65.62,65.65,64.97,65.02,4246842
7-Oct-13,65.34,66.50,65.31,65.70,3153468
4-Oct-13,65.33,66.64,65.33,66.46,2966370
3-Oct-13,66.24,66.32,64.91,65.29,2965977
2-Oct-13,66.24,66.37,65.51,66.36,4843409
1-Oct-13,65.83,66.68,65.65,66.68,3657234
30-Sep-13,65.78,66.38,65.67,65.81,4678438
27-Sep-13,64.61,66.34,64.49,66.20,6889521
26-Sep-13,63.91,64.91,63.81,64.87,3351642
25-Sep-13,63.37,64.17,63.21,63.97,4489504
24-Sep-13,63.44,63.73,63.12,63.35,3942313
23-Sep-13,63.97,64.00,63.42,63.46,3777274
20-Sep-13,64.30,64.83,64.20,64.30,8936238
19-Sep-13,64.38,64.78,63.92,64.40,7886023
18-Sep-13,62.95,63.61,62.65,63.34,4049339
17-Sep-13,62.91,63.44,62.64,62.90,3391385
16-Sep-13,63.29,63.62,62.50,62.72,3942763
13-Sep-13,62.91,63.04,62.46,62.56,5591170
12-Sep-13,63.32,63.68,62.73,62.80,3862359
11-Sep-13,62.85,63.62,62.85,63.32,2930032
10-Sep-13,62.44,63.00,62.44,62.94,2726685
9-Sep-13,61.43,62.41,61.43,62.24,2975581
6-Sep-13,61.87,61.98,60.88,61.45,2512922
5-Sep-13,61.88,62.26,61.48,61.58,2403603
4-Sep-13,61.51,62.30,61.37,61.99,3408828
3-Sep-13,61.38,61.96,61.00,61.36,3883481
30-Aug-13,61.10,61.12,60.26,60.53,3108530
29-Aug-13,60.75,61.61,60.51,61.00,2265380
28-Aug-13,61.29,61.37,60.80,60.98,3784940
27-Aug-13,61.33,62.05,61.08,61.51,3736064
26-Aug-13,62.37,62.89,62.08,62.09,2508392
23-Aug-13,62.34,62.80,62.17,62.36,2570810
22-Aug-13,61.38,62.56,61.19,62.37,3217968
21-Aug-13,61.62,61.93,61.13,61.26,3888411
20-Aug-13,60.93,61.98,60.58,61.88,3966714
19-Aug-13,60.72,61.26,60.07,60.85,3406626
16-Aug-13,60.92,61.53,60.78,60.86,3943864
15-Aug-13,61.96,62.12,60.57,61.21,5072486
14-Aug-13,63.11,63.11,62.26,62.32,4068105
13-Aug-13,63.54,63.57,62.66,63.10,2691060
12-Aug-13,63.13,63.80,62.98,63.33,2880641
9-Aug-13,63.70,64.49,63.32,63.40,4010571
8-Aug-13,64.24,64.50,63.10,63.94,6488088
7-Aug-13,65.61,66.01,63.77,63.84,9519318
6-Aug-13,64.42,64.60,63.46,64.08,4979279
5-Aug-13,64.14,64.72,64.09,64.47,3392327
2-Aug-13,63.13,64.50,63.07,64.29,5338553
1-Aug-13,63.04,63.54,62.86,63.06,3681233
31-Jul-13,62.17,62.88,61.89,62.26,3984987
30-Jul-13,62.81,62.84,61.92,62.07,3251873
29-Jul-13,62.84,62.86,62.32,62.50,2843979
26-Jul-13,62.54,63.05,62.40,63.02,2637722
25-Jul-13,62.26,62.78,62.09,62.71,3171786
24-Jul-13,62.85,62.95,61.99,62.30,3051154
23-Jul-13,62.06,62.92,62.06,62.84,3591682
22-Jul-13,61.91,62.47,61.82,62.22,2533995
19-Jul-13,61.91,62.42,61.53,61.77,3644873
18-Jul-13,61.85,62.43,61.77,62.25,4239123
17-Jul-13,61.49,61.79,61.20,61.63,2699055
16-Jul-13,61.37,61.88,60.76,61.29,3571474
15-Jul-13,61.61,61.79,61.30,61.42,4244249
12-Jul-13,61.75,61.90,61.12,61.70,5809775
11-Jul-13,61.91,62.10,61.61,61.67,5071791
10-Jul-13,61.23,61.31,60.85,61.01,3633437
9-Jul-13,61.14,61.46,60.94,61.28,5248004
8-Jul-13,61.57,61.63,60.72,60.93,5721444
5-Jul-13,60.31,61.45,60.30,61.41,5219274
3-Jul-13,58.95,60.11,58.67,60.07,4210992
2-Jul-13,58.24,59.72,58.16,59.52,6524686
1-Jul-13,58.12,58.94,58.12,58.30,4820646
28-Jun-13,57.65,58.25,57.49,57.82,6836944
27-Jun-13,57.70,58.12,57.40,57.82,3828966
26-Jun-13,57.14,57.90,57.14,57.39,5318159
25-Jun-13,56.80,57.20,56.52,56.67,3920199
24-Jun-13,56.24,56.80,55.70,56.28,4933518
21-Jun-13,56.85,57.08,55.82,56.81,6804044
20-Jun-13,57.43,57.57,56.09,56.32,4598923
19-Jun-13,58.97,59.18,57.85,57.86,3568680
18-Jun-13,57.85,59.13,57.77,58.89,3515358
17-Jun-13,57.82,58.45,57.55,57.94,5078343
14-Jun-13,57.67,58.17,57.44,57.47,4813129
13-Jun-13,56.21,58.00,55.86,57.91,6137102
12-Jun-13,57.32,57.43,55.86,56.16,5387305
11-Jun-13,57.15,57.53,56.81,56.89,5529812
10-Jun-13,58.78,58.78,57.49,57.70,4882067
7-Jun-13,58.00,58.81,57.62,58.77,3369920
6-Jun-13,56.68,57.51,56.30,57.48,4688330
5-Jun-13,58.01,58.07,56.61,56.90,7161211
4-Jun-13,58.58,59.10,57.93,58.34,3646578
3-Jun-13,58.32,58.60,57.43,58.60,5301386
31-May-13,59.58,60.00,58.37,58.37,6737914
30-May-13,59.35,59.92,59.31,59.58,4674854
29-May-13,59.85,59.88,59.00,59.20,4149340
28-May-13,59.88,60.43,59.77,60.29,5912256
24-May-13,59.76,59.84,59.17,59.28,4418873
23-May-13,59.20,60.56,59.14,60.16,5081271
22-May-13,60.47,61.06,59.61,59.96,5787116
21-May-13,60.33,60.83,60.18,60.47,5473480
20-May-13,60.72,61.00,59.76,60.07,4896287
17-May-13,60.85,61.16,60.41,60.71,5714897
16-May-13,60.74,61.06,60.66,60.72,5174617
15-May-13,61.01,61.21,60.75,61.13,5107647
14-May-13,61.05,61.48,60.95,61.27,3693015
13-May-13,60.72,60.99,60.61,60.91,3217992
10-May-13,61.12,61.44,60.68,60.94,4106943
9-May-13,61.15,61.47,60.76,61.10,4470681
8-May-13,61.39,61.73,60.69,61.13,5845409
7-May-13,60.90,61.53,60.66,61.52,4316771
6-May-13,60.27,60.96,60.11,60.64,4486241
3-May-13,60.13,60.72,59.98,60.43,4637409
2-May-13,59.56,60.16,59.40,59.75,6086170
1-May-13,59.50,59.97,58.23,59.48,12382842
30-Apr-13,60.03,60.49,59.65,59.78,6878472
29-Apr-13,59.94,60.27,59.54,60.13,4225790
26-Apr-13,59.38,60.06,59.29,59.67,5053517
25-Apr-13,59.57,59.78,58.93,59.39,8001744
24-Apr-13,60.45,60.63,59.52,59.59,4636598
23-Apr-13,60.37,60.72,59.86,60.40,4367086
22-Apr-13,59.90,60.30,59.37,60.19,4135812
19-Apr-13,58.75,59.95,58.01,59.75,7017517
18-Apr-13,59.60,59.66,58.34,58.47,6183342
17-Apr-13,59.32,59.70,59.11,59.52,5974904
16-Apr-13,58.78,60.00,58.76,59.73,4859070
15-Apr-13,59.27,60.00,58.45,58.47,6715863
12-Apr-13,59.34,59.62,59.10,59.46,5867378
11-Apr-13,59.60,59.82,59.43,59.66,5177157
10-Apr-13,58.88,59.74,58.70,59.56,6163570
9-Apr-13,58.29,59.09,58.25,58.80,6912487
