Date,Open,High,Low,Close,Volume
22-May-13,6.48,6.58,6.20,6.29,122496
21-May-13,6.53,6.57,6.39,6.51,95524
20-May-13,6.42,6.57,6.21,6.54,132073
17-May-13,6.50,6.60,6.38,6.55,120877
16-May-13,6.39,6.49,6.37,6.48,76652
15-May-13,6.37,6.50,6.36,6.40,148663
14-May-13,6.39,6.50,6.35,6.40,177904
13-May-13,6.02,6.54,5.91,6.35,206864
10-May-13,6.22,6.33,6.04,6.05,272839
9-May-13,6.30,6.33,6.15,6.22,341543
8-May-13,6.08,6.40,6.03,6.29,298786
7-May-13,5.82,6.16,5.82,6.09,276492
6-May-13,5.64,5.92,5.64,5.85,277295
3-May-13,5.67,5.75,5.59,5.68,229442
2-May-13,5.73,5.73,5.56,5.56,348558
1-May-13,5.92,5.92,5.66,5.71,254971
30-Apr-13,6.01,6.05,5.50,5.93,674596
29-Apr-13,5.90,6.15,5.82,6.05,355557
26-Apr-13,5.70,5.88,5.65,5.84,148212
25-Apr-13,5.58,5.75,5.58,5.66,152776
24-Apr-13,5.39,5.58,5.38,5.53,152997
23-Apr-13,5.41,5.42,5.37,5.41,222415
22-Apr-13,5.42,5.42,5.26,5.38,145604
19-Apr-13,5.31,5.36,5.20,5.35,101180
18-Apr-13,5.28,5.33,5.27,5.29,120762
17-Apr-13,5.26,5.32,5.17,5.25,132813
16-Apr-13,5.32,5.45,5.28,5.36,161051
15-Apr-13,5.37,5.52,5.10,5.24,201949
12-Apr-13,5.41,5.44,5.01,5.42,149311
11-Apr-13,5.40,5.53,5.40,5.50,137174
10-Apr-13,5.10,5.42,5.10,5.40,134386
9-Apr-13,5.13,5.14,5.03,5.07,137775
8-Apr-13,5.04,5.12,5.00,5.12,83676
5-Apr-13,4.93,5.01,4.93,5.00,86448
4-Apr-13,4.99,5.05,4.99,5.02,48779
3-Apr-13,5.03,5.03,4.95,4.96,120573
2-Apr-13,4.90,5.05,4.90,5.00,178960
1-Apr-13,4.99,5.08,4.75,4.88,185469
28-Mar-13,5.07,5.07,4.96,4.97,164365
